time	V(i_abs)	V(rd_out)	V(rd_src)	V(v_read_out)	V(w_drv)	V(w_mid)	V(w_out)	I(B_IWRITE_ABS)	I(C_DECOUP)	I(EREAD)	I(L_HM_STRIP)	I(RGND)	I(R_HM_STRIP)	I(R_SENSE)	I(S_MTJ)	I(VREAD)	I(VWRITE)	L_HM_STRIP:flux
1.851692958287616e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.599917e-06	3.193536e-06	0.000000e+00	7.666996e-08	0.000000e+00	1.599994e-03	1.599917e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.852000000000000e-08	1.599994e-03	5.000000e-02	1.000000e-01	5.000000e-02	8.000000e-01	1.600070e-06	3.193689e-06	0.000000e+00	-7.665997e-08	0.000000e+00	1.599994e-03	1.600070e-03	1.599994e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.599994e-03	3.984048e-16
1.852025443307374e-08	1.579648e-03	5.000000e-02	1.000000e-01	5.000000e-02	7.898227e-01	1.579587e-06	-1.339402e-06	0.000000e+00	6.055923e-08	0.000000e+00	1.579648e-03	1.579587e-03	1.579648e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.579648e-03	3.978310e-16
1.852042274739840e-08	1.566188e-03	5.000000e-02	1.000000e-01	5.000000e-02	7.830901e-01	1.566264e-06	-3.756667e-06	0.000000e+00	-7.639076e-08	0.000000e+00	1.566188e-03	1.566264e-03	1.566188e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.566188e-03	3.968698e-16
1.852060730847978e-08	1.551427e-03	5.000000e-02	1.000000e-01	5.000000e-02	7.757077e-01	1.551367e-06	-5.982774e-06	0.000000e+00	6.024751e-08	0.000000e+00	1.551427e-03	1.551367e-03	1.551427e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.551427e-03	3.953910e-16
1.852082623680413e-08	1.533917e-03	5.000000e-02	1.000000e-01	5.000000e-02	7.669505e-01	1.533993e-06	-8.147828e-06	0.000000e+00	-7.611898e-08	0.000000e+00	1.533917e-03	1.533994e-03	1.533917e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.533917e-03	3.931612e-16
1.852106047990891e-08	1.515182e-03	5.000000e-02	1.000000e-01	5.000000e-02	7.575808e-01	1.515122e-06	-1.000087e-05	0.000000e+00	6.000592e-08	0.000000e+00	1.515182e-03	1.515122e-03	1.515182e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.515182e-03	3.903114e-16
1.852131455115696e-08	1.494859e-03	5.000000e-02	1.000000e-01	5.000000e-02	7.474179e-01	1.494935e-06	-1.158256e-05	0.000000e+00	-7.589644e-08	0.000000e+00	1.494859e-03	1.494935e-03	1.494859e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.494859e-03	3.867923e-16
1.852158401915188e-08	1.473304e-03	5.000000e-02	1.000000e-01	5.000000e-02	7.366393e-01	1.473244e-06	-1.288212e-05	0.000000e+00	5.979766e-08	0.000000e+00	1.473304e-03	1.473244e-03	1.473304e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.473304e-03	3.826814e-16
1.852188040945521e-08	1.449595e-03	5.000000e-02	1.000000e-01	5.000000e-02	7.247836e-01	1.449671e-06	-1.396968e-05	0.000000e+00	-7.570476e-08	0.000000e+00	1.449595e-03	1.449671e-03	1.449595e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.449595e-03	3.778181e-16
1.852220124701991e-08	1.423930e-03	5.000000e-02	1.000000e-01	5.000000e-02	7.119501e-01	1.423870e-06	-1.484682e-05	0.000000e+00	5.962150e-08	0.000000e+00	1.423930e-03	1.423870e-03	1.423930e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.423930e-03	3.722532e-16
1.852255845695532e-08	1.395355e-03	5.000000e-02	1.000000e-01	5.000000e-02	6.976617e-01	1.395430e-06	-1.555786e-05	0.000000e+00	-7.554502e-08	0.000000e+00	1.395355e-03	1.395430e-03	1.395355e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.395355e-03	3.657919e-16
1.852295229645978e-08	1.363849e-03	5.000000e-02	1.000000e-01	5.000000e-02	6.819081e-01	1.363789e-06	-1.611516e-05	0.000000e+00	5.947702e-08	0.000000e+00	1.363849e-03	1.363789e-03	1.363849e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.363849e-03	3.584411e-16
1.852339850694594e-08	1.328153e-03	5.000000e-02	1.000000e-01	5.000000e-02	6.640597e-01	1.328228e-06	-1.655342e-05	0.000000e+00	-7.541617e-08	0.000000e+00	1.328153e-03	1.328228e-03	1.328153e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.328153e-03	3.499198e-16
1.852390318819137e-08	1.287779e-03	5.000000e-02	1.000000e-01	5.000000e-02	6.438725e-01	1.287719e-06	-1.689131e-05	0.000000e+00	5.936302e-08	0.000000e+00	1.287779e-03	1.287719e-03	1.287779e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.287779e-03	3.401237e-16
1.852449083042159e-08	1.240768e-03	5.000000e-02	1.000000e-01	5.000000e-02	6.203668e-01	1.240843e-06	-1.715770e-05	0.000000e+00	-7.531700e-08	0.000000e+00	1.240768e-03	1.240843e-03	1.240768e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.240768e-03	3.285905e-16
1.852518067655840e-08	1.185581e-03	5.000000e-02	1.000000e-01	5.000000e-02	5.927730e-01	1.185521e-06	-1.737419e-05	0.000000e+00	5.927811e-08	0.000000e+00	1.185581e-03	1.185521e-03	1.185581e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.185581e-03	3.149549e-16
1.852602026359578e-08	1.118414e-03	5.000000e-02	1.000000e-01	5.000000e-02	5.591894e-01	1.118489e-06	-1.756758e-05	0.000000e+00	-7.524597e-08	0.000000e+00	1.118414e-03	1.118489e-03	1.118414e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.118414e-03	2.982896e-16
1.852706714095736e-08	1.034664e-03	5.000000e-02	1.000000e-01	5.000000e-02	5.173144e-01	1.034605e-06	-1.776302e-05	0.000000e+00	5.922035e-08	0.000000e+00	1.034664e-03	1.034605e-03	1.034664e-03	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.034664e-03	2.774637e-16
1.852844601893209e-08	9.243545e-04	5.000000e-02	1.000000e-01	5.000000e-02	4.621592e-01	9.244297e-07	-1.799346e-05	0.000000e+00	-7.520079e-08	0.000000e+00	9.243545e-04	9.244297e-04	9.243545e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-9.243545e-04	2.500065e-16
1.853037110769409e-08	7.703480e-04	5.000000e-02	1.000000e-01	5.000000e-02	3.851557e-01	7.702888e-07	-1.830327e-05	0.000000e+00	5.918689e-08	0.000000e+00	7.703480e-04	7.702888e-04	7.703480e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-7.703480e-04	2.116606e-16
1.853336583032558e-08	5.307712e-04	5.000000e-02	1.000000e-01	5.000000e-02	2.653668e-01	5.308463e-07	-1.878138e-05	0.000000e+00	-7.517786e-08	0.000000e+00	5.307712e-04	5.308463e-04	5.307712e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-5.307712e-04	1.520050e-16
1.853883369005098e-08	9.334410e-05	5.000000e-02	1.000000e-01	5.000000e-02	4.665240e-02	9.328493e-08	-1.965462e-05	0.000000e+00	5.917300e-08	0.000000e+00	9.334410e-05	9.328493e-05	9.334410e-05	5.000000e-06	-5.000000e-06	-5.000000e-06	-9.334410e-05	4.308393e-17
1.854000000000000e-08	3.968144e-08	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	1.148313e-10	-1.984072e-05	0.000000e+00	-7.514991e-08	0.000000e+00	3.968144e-08	1.148314e-07	3.968144e-08	5.000000e-06	-5.000000e-06	-5.000000e-06	-3.968144e-08	1.985075e-17
1.854016320435298e-08	-3.367476e-08	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-4.128383e-11	-1.683738e-05	0.000000e+00	7.495859e-08	0.000000e+00	3.367476e-08	-4.128383e-08	3.367476e-08	5.000000e-06	-5.000000e-06	-5.000000e-06	-3.367476e-08	1.684576e-17
1.854029697271722e-08	2.943841e-08	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	1.041795e-10	-1.471921e-05	0.000000e+00	-7.474111e-08	0.000000e+00	2.943841e-08	1.041795e-07	2.943841e-08	5.000000e-06	-5.000000e-06	-5.000000e-06	-2.943841e-08	1.472667e-17
1.854048377749812e-08	2.439312e-08	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-5.018273e-11	-1.219656e-05	0.000000e+00	7.457584e-08	0.000000e+00	2.439312e-08	-5.018272e-08	2.439312e-08	5.000000e-06	-5.000000e-06	-5.000000e-06	-2.439312e-08	1.220261e-17
1.854069522976231e-08	1.971330e-08	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	9.415262e-11	-9.856649e-06	0.000000e+00	-7.443933e-08	0.000000e+00	1.971330e-08	9.415263e-08	1.971330e-08	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.971330e-08	9.861672e-18
1.854092557721309e-08	1.562886e-08	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-5.867777e-11	-7.814430e-06	0.000000e+00	7.430663e-08	0.000000e+00	1.562886e-08	-5.867777e-08	1.562886e-08	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.562886e-08	7.818279e-18
1.854116422530894e-08	1.228599e-08	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	8.647098e-11	-6.142996e-06	0.000000e+00	-7.418499e-08	0.000000e+00	1.228599e-08	8.647098e-08	1.228599e-08	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.228599e-08	6.146153e-18
1.854142526222544e-08	9.440636e-09	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-6.462858e-11	-4.720318e-06	0.000000e+00	7.406922e-08	0.000000e+00	9.440636e-09	-6.462859e-08	9.440636e-09	5.000000e-06	-5.000000e-06	-5.000000e-06	-9.440636e-09	4.722614e-18
1.854170357222427e-08	7.126825e-09	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	8.109133e-11	-3.563413e-06	0.000000e+00	-7.396450e-08	0.000000e+00	7.126825e-09	8.109133e-08	7.126825e-09	5.000000e-06	-5.000000e-06	-5.000000e-06	-7.126825e-09	3.565275e-18
1.854201151489902e-08	5.219488e-09	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-6.864776e-11	-2.609744e-06	0.000000e+00	7.386725e-08	0.000000e+00	5.219488e-09	-6.864776e-08	5.219488e-09	5.000000e-06	-5.000000e-06	-5.000000e-06	-5.219488e-09	2.610981e-18
1.854234501812421e-08	3.722828e-09	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	7.750244e-11	-1.861414e-06	0.000000e+00	-7.377960e-08	0.000000e+00	3.722828e-09	7.750243e-08	3.722828e-09	5.000000e-06	-5.000000e-06	-5.000000e-06	-3.722828e-09	1.862422e-18
1.854271820466823e-08	2.548786e-09	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-7.115115e-11	-1.274393e-06	0.000000e+00	7.369994e-08	0.000000e+00	2.548786e-09	-7.115115e-08	2.548786e-09	5.000000e-06	-5.000000e-06	-5.000000e-06	-2.548786e-09	1.274959e-18
1.854313073568925e-08	1.674354e-09	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	7.530329e-11	-8.371771e-07	0.000000e+00	-7.362893e-08	0.000000e+00	1.674354e-09	7.530329e-08	1.674354e-09	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.674354e-09	8.376710e-19
1.854360120077289e-08	1.035072e-09	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-7.253102e-11	-5.175361e-07	0.000000e+00	7.356609e-08	0.000000e+00	1.035072e-09	-7.253102e-08	1.035072e-09	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.035072e-09	5.177224e-19
1.854413594031572e-08	5.969086e-10	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	7.410815e-11	-2.984543e-07	0.000000e+00	-7.351125e-08	0.000000e+00	5.969086e-10	7.410815e-08	5.969086e-10	5.000000e-06	-5.000000e-06	-5.000000e-06	-5.969086e-10	2.986777e-19
1.854476411892723e-08	3.110303e-10	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-7.315333e-11	-1.555152e-07	0.000000e+00	7.346436e-08	0.000000e+00	3.110303e-10	-7.315333e-08	3.110303e-10	5.000000e-06	-5.000000e-06	-5.000000e-06	-3.110303e-10	1.555198e-19
1.854550803123223e-08	1.417375e-10	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	7.356665e-11	-7.086874e-08	0.000000e+00	-7.342491e-08	0.000000e+00	1.417375e-10	7.356665e-08	1.417375e-10	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.417375e-10	7.097774e-20
1.854642596640843e-08	5.254805e-11	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-7.334035e-11	-2.627403e-08	0.000000e+00	7.339290e-08	0.000000e+00	5.254805e-11	-7.334036e-08	5.254805e-11	5.000000e-06	-5.000000e-06	-5.000000e-06	-5.254805e-11	2.621382e-20
1.854758951204358e-08	1.362328e-11	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	7.338131e-11	-6.811639e-09	0.000000e+00	-7.336769e-08	0.000000e+00	1.362328e-11	7.338131e-08	1.362328e-11	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.362328e-11	6.888427e-21
1.854916123555956e-08	1.774028e-12	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-7.334724e-11	-8.870138e-10	0.000000e+00	7.334901e-08	0.000000e+00	1.774028e-12	-7.334724e-08	1.774028e-12	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.774028e-12	8.141101e-22
1.855143501672256e-08	-2.536823e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	7.333586e-11	1.268412e-10	0.000000e+00	-7.333611e-08	0.000000e+00	-2.536823e-13	7.333586e-08	-2.536823e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	2.536823e-13	-5.356872e-23
1.855518813164958e-08	-1.793836e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-7.332811e-11	-8.969182e-11	0.000000e+00	7.332829e-08	0.000000e+00	1.793836e-13	-7.332812e-08	1.793836e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.793836e-13	1.640855e-23
1.856269436150361e-08	-1.656121e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	7.332422e-11	8.280606e-11	0.000000e+00	-7.332439e-08	0.000000e+00	-1.656121e-13	7.332422e-08	-1.656121e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	1.656121e-13	-9.523242e-24
1.857770682121167e-08	-1.611460e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-7.332227e-11	-8.057300e-11	0.000000e+00	7.332243e-08	0.000000e+00	1.611460e-13	-7.332228e-08	1.611460e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.611460e-13	7.291015e-24
1.859723807121167e-08	-1.584439e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	7.332077e-11	7.922197e-11	0.000000e+00	-7.332093e-08	0.000000e+00	-1.584439e-13	7.332078e-08	-1.584439e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	1.584439e-13	-5.940802e-24
1.861676932121167e-08	-1.562417e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-7.331927e-11	-7.812085e-11	0.000000e+00	7.331943e-08	0.000000e+00	1.562417e-13	-7.331928e-08	1.562417e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.562417e-13	4.840633e-24
1.863630057121167e-08	-1.544467e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	7.331778e-11	7.722337e-11	0.000000e+00	-7.331793e-08	0.000000e+00	-1.544467e-13	7.331778e-08	-1.544467e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	1.544467e-13	-3.944203e-24
1.865583182121167e-08	-1.529836e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-7.331628e-11	-7.649181e-11	0.000000e+00	7.331643e-08	0.000000e+00	1.529836e-13	-7.331628e-08	1.529836e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.529836e-13	3.213781e-24
1.867536307121167e-08	-1.517909e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	7.331478e-11	7.589546e-11	0.000000e+00	-7.331493e-08	0.000000e+00	-1.517909e-13	7.331477e-08	-1.517909e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	1.517909e-13	-2.618625e-24
1.869489432121167e-08	-1.508185e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-7.331327e-11	-7.540926e-11	0.000000e+00	7.331342e-08	0.000000e+00	1.508185e-13	-7.331327e-08	1.508185e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.508185e-13	2.133685e-24
1.871442557121167e-08	-1.500256e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	7.331177e-11	7.501282e-11	0.000000e+00	-7.331192e-08	0.000000e+00	-1.500256e-13	7.331177e-08	-1.500256e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	1.500256e-13	-1.738551e-24
1.873395682121167e-08	-1.493790e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-7.331027e-11	-7.468952e-11	0.000000e+00	7.331042e-08	0.000000e+00	1.493790e-13	-7.331028e-08	1.493790e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.493790e-13	1.416590e-24
1.875348807121167e-08	-1.488516e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	7.330878e-11	7.442581e-11	0.000000e+00	-7.330893e-08	0.000000e+00	-1.488516e-13	7.330878e-08	-1.488516e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	1.488516e-13	-1.154253e-24
1.877301932121167e-08	-1.484213e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-7.330727e-11	-7.421067e-11	0.000000e+00	7.330742e-08	0.000000e+00	1.484213e-13	-7.330727e-08	1.484213e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.484213e-13	9.404984e-25
1.879255057121167e-08	-1.480702e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	7.330577e-11	7.403508e-11	0.000000e+00	-7.330592e-08	0.000000e+00	-1.480702e-13	7.330577e-08	-1.480702e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	1.480702e-13	-7.663282e-25
1.881208182121167e-08	-1.477835e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-7.330427e-11	-7.389174e-11	0.000000e+00	7.330442e-08	0.000000e+00	1.477835e-13	-7.330427e-08	1.477835e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.477835e-13	6.244124e-25
1.883161307121167e-08	-1.475493e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	7.330277e-11	7.377466e-11	0.000000e+00	-7.330291e-08	0.000000e+00	-1.475493e-13	7.330277e-08	-1.475493e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	1.475493e-13	-5.087777e-25
1.885114432121167e-08	-1.473580e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-7.330127e-11	-7.367899e-11	0.000000e+00	7.330141e-08	0.000000e+00	1.473580e-13	-7.330127e-08	1.473580e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.473580e-13	4.145573e-25
1.887067557121167e-08	-1.472015e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	7.329977e-11	7.360075e-11	0.000000e+00	-7.329992e-08	0.000000e+00	-1.472015e-13	7.329977e-08	-1.472015e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	1.472015e-13	-3.377853e-25
1.889020682121167e-08	-1.470735e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-7.329826e-11	-7.353673e-11	0.000000e+00	7.329842e-08	0.000000e+00	1.470735e-13	-7.329827e-08	1.470735e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.470735e-13	2.752307e-25
1.890973807121167e-08	-1.469686e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	7.329676e-11	7.348428e-11	0.000000e+00	-7.329691e-08	0.000000e+00	-1.469686e-13	7.329677e-08	-1.469686e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	1.469686e-13	-2.242605e-25
1.892926932121167e-08	-1.468825e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-7.329527e-11	-7.344127e-11	0.000000e+00	7.329541e-08	0.000000e+00	1.468825e-13	-7.329526e-08	1.468825e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.468825e-13	1.827293e-25
1.894880057121167e-08	-1.468119e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	7.329376e-11	7.340595e-11	0.000000e+00	-7.329391e-08	0.000000e+00	-1.468119e-13	7.329376e-08	-1.468119e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	1.468119e-13	-1.488893e-25
1.896833182121167e-08	-1.467538e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-7.329226e-11	-7.337689e-11	0.000000e+00	7.329241e-08	0.000000e+00	1.467538e-13	-7.329226e-08	1.467538e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.467538e-13	1.213160e-25
1.898786307121166e-08	-1.467059e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	7.329076e-11	7.335293e-11	0.000000e+00	-7.329091e-08	0.000000e+00	-1.467059e-13	7.329076e-08	-1.467059e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	1.467059e-13	-9.884902e-26
1.900000000000000e-08	-1.465494e-13	5.000000e-02	1.000000e-01	5.000000e-02	0.000000e+00	-7.328835e-11	-7.332263e-11	0.000000e+00	7.328849e-08	0.000000e+00	1.465494e-13	-7.328835e-08	1.465494e-13	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.465494e-13	7.095962e-26
1.900033199891536e-08	2.654847e-05	5.000000e-02	1.000000e-01	5.000000e-02	1.327996e-02	2.660569e-08	5.719357e-06	0.000000e+00	-5.721677e-08	0.000000e+00	2.654847e-05	2.660569e-05	2.654847e-05	5.000000e-06	-5.000000e-06	-5.000000e-06	-2.654847e-05	9.443668e-19
1.900060873057483e-08	4.868001e-05	5.000000e-02	1.000000e-01	5.000000e-02	2.434922e-02	4.860689e-08	9.219767e-06	0.000000e+00	7.311751e-08	0.000000e+00	4.868001e-05	4.860689e-05	4.868001e-05	5.000000e-06	-5.000000e-06	-5.000000e-06	-4.868001e-05	2.998842e-18
1.900077309125289e-08	6.182554e-05	5.000000e-02	1.000000e-01	5.000000e-02	3.092365e-02	6.188250e-08	1.087927e-05	0.000000e+00	-5.696326e-08	0.000000e+00	6.182554e-05	6.188251e-05	6.182554e-05	5.000000e-06	-5.000000e-06	-5.000000e-06	-6.182554e-05	4.638997e-18
1.900099160312775e-08	7.930283e-05	5.000000e-02	1.000000e-01	5.000000e-02	3.966413e-02	7.922999e-08	1.270934e-05	0.000000e+00	7.284110e-08	0.000000e+00	7.930283e-05	7.922999e-05	7.930283e-05	5.000000e-06	-5.000000e-06	-5.000000e-06	-7.930283e-05	7.195603e-18
1.900122793522920e-08	9.820623e-05	5.000000e-02	1.000000e-01	5.000000e-02	4.911741e-02	9.826297e-08	1.429276e-05	0.000000e+00	-5.673413e-08	0.000000e+00	9.820623e-05	9.826296e-05	9.820623e-05	5.000000e-06	-5.000000e-06	-5.000000e-06	-9.820623e-05	1.035706e-17
1.900150691455328e-08	1.205217e-04	5.000000e-02	1.000000e-01	5.000000e-02	6.027658e-02	1.204490e-07	1.574783e-05	0.000000e+00	7.263930e-08	0.000000e+00	1.205217e-04	1.204490e-04	1.205217e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.205217e-04	1.450304e-17
1.900178653998843e-08	1.428895e-04	5.000000e-02	1.000000e-01	5.000000e-02	7.146160e-02	1.429460e-07	1.685900e-05	0.000000e+00	-5.654848e-08	0.000000e+00	1.428895e-04	1.429460e-04	1.428895e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.428895e-04	1.900632e-17
1.900210958078799e-08	1.687308e-04	5.000000e-02	1.000000e-01	5.000000e-02	8.438323e-02	1.686583e-07	1.782184e-05	0.000000e+00	7.246742e-08	0.000000e+00	1.687308e-04	1.686584e-04	1.687308e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.687308e-04	2.452952e-17
1.900244603560563e-08	1.956457e-04	5.000000e-02	1.000000e-01	5.000000e-02	9.784143e-02	1.957021e-07	1.855619e-05	0.000000e+00	-5.639169e-08	0.000000e+00	1.956457e-04	1.957021e-04	1.956457e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-1.956457e-04	3.055095e-17
1.900283814840339e-08	2.270135e-04	5.000000e-02	1.000000e-01	5.000000e-02	1.135259e-01	2.269412e-07	1.916949e-05	0.000000e+00	7.232541e-08	0.000000e+00	2.270135e-04	2.269412e-04	2.270135e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-2.270135e-04	3.781083e-17
1.900325905094934e-08	2.606848e-04	5.000000e-02	1.000000e-01	5.000000e-02	1.303620e-01	2.607411e-07	1.962895e-05	0.000000e+00	-5.626475e-08	0.000000e+00	2.606848e-04	2.607411e-04	2.606848e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-2.606848e-04	4.580300e-17
1.900375526987582e-08	3.003816e-04	5.000000e-02	1.000000e-01	5.000000e-02	1.502108e-01	3.003094e-07	2.000002e-05	0.000000e+00	7.221266e-08	0.000000e+00	3.003816e-04	3.003094e-04	3.003816e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-3.003816e-04	5.539568e-17
1.900430732057694e-08	3.445451e-04	5.000000e-02	1.000000e-01	5.000000e-02	1.722928e-01	3.446013e-07	2.027933e-05	0.000000e+00	-5.616636e-08	0.000000e+00	3.445451e-04	3.446013e-04	3.445451e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-3.445451e-04	6.620154e-17
1.900497529842397e-08	3.979829e-04	5.000000e-02	1.000000e-01	5.000000e-02	1.990119e-01	3.979107e-07	2.051104e-05	0.000000e+00	7.212780e-08	0.000000e+00	3.979829e-04	3.979107e-04	3.979829e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-3.979829e-04	7.938258e-17
1.900575591264133e-08	4.604316e-04	5.000000e-02	1.000000e-01	5.000000e-02	2.302365e-01	4.604877e-07	2.070569e-05	0.000000e+00	-5.609505e-08	0.000000e+00	4.604316e-04	4.604877e-04	4.604316e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-4.604316e-04	9.486269e-17
1.900674786103492e-08	5.397871e-04	5.000000e-02	1.000000e-01	5.000000e-02	2.699144e-01	5.397150e-07	2.090003e-05	0.000000e+00	7.206913e-08	0.000000e+00	5.397871e-04	5.397150e-04	5.397871e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-5.397871e-04	1.145865e-16
1.900800123100753e-08	6.400563e-04	5.000000e-02	1.000000e-01	5.000000e-02	3.200492e-01	6.401123e-07	2.111435e-05	0.000000e+00	-5.604876e-08	0.000000e+00	6.400563e-04	6.401123e-04	6.400563e-04	5.000000e-06	-5.000000e-06	-5.000000e-06	-6.400563e-04	1.395398e-16
